C,kernel,gamma,degree,train_accuracy,validation_accuracy,test_accuracy
10.0,poly,scale,4,1.0,0.8037735849056604,0.8027210884353742
10.0,poly,auto,2,0.8406531531531531,0.8037735849056604,0.7755102040816326
10.0,poly,auto,3,0.8051801801801802,0.7584905660377359,0.7142857142857143
10.0,poly,auto,4,0.7528153153153153,0.6377358490566037,0.5918367346938775
10.0,rbf,scale,2,0.9966216216216216,0.8452830188679246,0.7891156462585034
10.0,rbf,scale,3,0.9966216216216216,0.8452830188679246,0.7891156462585034
10.0,rbf,scale,4,0.9966216216216216,0.8452830188679246,0.7891156462585034
10.0,rbf,auto,2,0.8806306306306306,0.8,0.782312925170068
10.0,rbf,auto,3,0.8806306306306306,0.8,0.782312925170068
10.0,rbf,auto,4,0.8806306306306306,0.8,0.782312925170068
10.0,sigmoid,scale,2,0.6024774774774775,0.6037735849056604,0.6394557823129252
10.0,sigmoid,scale,3,0.6024774774774775,0.6037735849056604,0.6394557823129252
10.0,sigmoid,scale,4,0.6024774774774775,0.6037735849056604,0.6394557823129252
10.0,sigmoid,auto,2,0.7635135135135135,0.7735849056603774,0.7346938775510204
10.0,sigmoid,auto,3,0.7635135135135135,0.7735849056603774,0.7346938775510204
10.0,sigmoid,auto,4,0.7635135135135135,0.7735849056603774,0.7346938775510204
100.0,linear,scale,2,0.795045045045045,0.7962264150943397,0.7006802721088435
100.0,linear,scale,3,0.795045045045045,0.7962264150943397,0.7006802721088435
100.0,linear,scale,4,0.795045045045045,0.7962264150943397,0.7006802721088435
100.0,linear,auto,2,0.795045045045045,0.7962264150943397,0.7006802721088435
100.0,linear,auto,3,0.795045045045045,0.7962264150943397,0.7006802721088435
100.0,linear,auto,4,0.795045045045045,0.7962264150943397,0.7006802721088435
100.0,poly,scale,2,1.0,0.7849056603773585,0.7482993197278912
100.0,poly,scale,3,1.0,0.7924528301886793,0.782312925170068
100.0,poly,scale,4,1.0,0.8037735849056604,0.8027210884353742
100.0,poly,auto,2,0.9448198198198198,0.8150943396226416,0.8095238095238095
100.0,poly,auto,3,0.9459459459459459,0.8075471698113208,0.7891156462585034
100.0,poly,auto,4,0.8930180180180181,0.8037735849056604,0.7346938775510204
100.0,rbf,scale,2,1.0,0.8226415094339623,0.7959183673469388
100.0,rbf,scale,3,1.0,0.8226415094339623,0.7959183673469388
100.0,rbf,scale,4,1.0,0.8226415094339623,0.7959183673469388
100.0,rbf,auto,2,0.9707207207207207,0.8339622641509434,0.8163265306122449
100.0,rbf,auto,3,0.9707207207207207,0.8339622641509434,0.8163265306122449
100.0,rbf,auto,4,0.9707207207207207,0.8339622641509434,0.8163265306122449
100.0,sigmoid,scale,2,0.6069819819819819,0.5924528301886792,0.5850340136054422
100.0,sigmoid,scale,3,0.6069819819819819,0.5924528301886792,0.5850340136054422
100.0,sigmoid,scale,4,0.6069819819819819,0.5924528301886792,0.5850340136054422
100.0,sigmoid,auto,2,0.6773648648648649,0.690566037735849,0.6938775510204082
100.0,sigmoid,auto,3,0.6773648648648649,0.690566037735849,0.6938775510204082
100.0,sigmoid,auto,4,0.6773648648648649,0.690566037735849,0.6938775510204082
