C,kernel,gamma,degree,train_accuracy,validation_accuracy,test_accuracy
0.1,rbf,scale,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,rbf,scale,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,rbf,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,rbf,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,rbf,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,scale,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,scale,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,scale,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
0.1,sigmoid,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,linear,scale,2,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,linear,scale,3,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,linear,scale,4,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,linear,auto,2,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,linear,auto,3,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,linear,auto,4,0.8979206049149339,0.8943396226415095,0.8571428571428571
1.0,poly,scale,2,0.9054820415879017,0.8943396226415095,0.8639455782312925
1.0,poly,scale,3,0.9480151228733459,0.8830188679245283,0.8435374149659864
1.0,poly,scale,4,0.9839319470699432,0.8566037735849057,0.8095238095238095
1.0,poly,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,poly,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,poly,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,rbf,scale,2,0.8950850661625709,0.8603773584905661,0.8503401360544217
1.0,rbf,scale,3,0.8950850661625709,0.8603773584905661,0.8503401360544217
1.0,rbf,scale,4,0.8950850661625709,0.8603773584905661,0.8503401360544217
1.0,rbf,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,rbf,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,rbf,auto,4,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,sigmoid,scale,2,0.8166351606805293,0.8301886792452831,0.8571428571428571
1.0,sigmoid,scale,3,0.8166351606805293,0.8301886792452831,0.8571428571428571
1.0,sigmoid,scale,4,0.8166351606805293,0.8301886792452831,0.8571428571428571
1.0,sigmoid,auto,2,0.8393194706994329,0.8377358490566038,0.8367346938775511
1.0,sigmoid,auto,3,0.8393194706994329,0.8377358490566038,0.8367346938775511
