C,kernel,gamma,degree,train_accuracy,validation_accuracy,test_accuracy
0.1,poly,auto,4,0.5671557562076749,0.27547169811320754,0.2653061224489796
0.1,rbf,scale,2,0.8448081264108352,0.8,0.7959183673469388
0.1,rbf,scale,3,0.8448081264108352,0.8,0.7959183673469388
0.1,rbf,scale,4,0.8448081264108352,0.8,0.7959183673469388
0.1,rbf,auto,2,0.7691873589164786,0.7358490566037735,0.7414965986394558
0.1,rbf,auto,3,0.7691873589164786,0.7358490566037735,0.7414965986394558
0.1,rbf,auto,4,0.7691873589164786,0.7358490566037735,0.7414965986394558
0.1,sigmoid,scale,2,0.7313769751693002,0.7358490566037735,0.7482993197278912
0.1,sigmoid,scale,3,0.7313769751693002,0.7358490566037735,0.7482993197278912
0.1,sigmoid,scale,4,0.7313769751693002,0.7358490566037735,0.7482993197278912
0.1,sigmoid,auto,2,0.7454853273137697,0.7358490566037735,0.7551020408163265
0.1,sigmoid,auto,3,0.7454853273137697,0.7358490566037735,0.7551020408163265
0.1,sigmoid,auto,4,0.7454853273137697,0.7358490566037735,0.7551020408163265
1.0,linear,scale,2,0.8148984198645598,0.7811320754716982,0.7551020408163265
1.0,linear,scale,3,0.8148984198645598,0.7811320754716982,0.7551020408163265
1.0,linear,scale,4,0.8148984198645598,0.7811320754716982,0.7551020408163265
1.0,linear,auto,2,0.8148984198645598,0.7811320754716982,0.7551020408163265
1.0,linear,auto,3,0.8148984198645598,0.7811320754716982,0.7551020408163265
1.0,linear,auto,4,0.8148984198645598,0.7811320754716982,0.7551020408163265
1.0,poly,scale,2,0.9238148984198645,0.8150943396226416,0.7891156462585034
1.0,poly,scale,3,0.9791196388261851,0.8113207547169812,0.7959183673469388
1.0,poly,scale,4,0.9926636568848759,0.8075471698113208,0.8027210884353742
1.0,poly,auto,2,0.7872460496613995,0.7396226415094339,0.7210884353741497
1.0,poly,auto,3,0.6721218961625283,0.4528301886792453,0.46938775510204084
1.0,poly,auto,4,0.5671557562076749,0.27547169811320754,0.2653061224489796
